Query,Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SAMN41664377,SRR29273663,2024-06-04 09:44:42,2024-06-04 09:41:48,1942029.0,580976300.0,1942029.0,299.0,236.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29273/SRR29273663/SRR29273663.lite.1,SRX24791269,EUST14862,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511583,PRJNA1119915,,1119915.0,SRS21508494,SAMN41664377,simple,1773.0,Mycobacterium tuberculosis,EUST14862,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1888514,,public,13628DCD456734ACEC4AD8561E4D2D6A,593246478D4232DA841686313CDDEEE9
SAMN41664391,SRR29273647,2024-06-04 09:44:42,2024-06-04 09:41:29,2041407.0,609176430.0,2041407.0,298.0,248.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29273/SRR29273647/SRR29273647.lite.1,SRX24791285,EUST15008,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511583,PRJNA1119915,,1119915.0,SRS21508506,SAMN41664391,simple,1773.0,Mycobacterium tuberculosis,EUST15008,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1888514,,public,0B1D9E50FB78518FD3DCB225305791B5,AAD62331C8098A8AC9A43C93A14AE619
SAMN41664588,SRR29273817,2024-06-04 09:44:40,2024-06-04 09:42:07,1581179.0,469403982.0,1581179.0,296.0,217.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29273/SRR29273817/SRR29273817.lite.1,SRX24791115,EUST17871,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511583,PRJNA1119915,,1119915.0,SRS21508339,SAMN41664588,simple,1773.0,Mycobacterium tuberculosis,EUST17871,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1888514,,public,BE8EDBA39D6AEB941BF5E1C2045EE158,40CDEC585CB65FB4FACD7FA09AF82DF8
SAMN43780050,SRR30673163,2024-09-17 11:53:02,2024-09-16 04:54:29,1769464.0,476152757.0,1769464.0,269.0,192.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR030/30673/SRR30673163/SRR30673163.lite.1,SRX26091798,TB038040186-WGS,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,NextSeq 500,SRP532857,PRJNA1160005,,1160005.0,SRS22658116,SAMN43780050,simple,1773.0,Mycobacterium tuberculosis,TB038040186,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1972785,,public,450F2190D5BF02D7FD610A4831FBEE9E,76232811424F0D0B0538C8B34ABA89C2
SAMN43780050,SRR31249295,2024-11-06 13:20:00,2024-11-06 13:12:15,780155.0,206508640.0,780155.0,264.0,121.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR031/31249/SRR31249295/SRR31249295.lite.1,SRX26628767,TB038040186-GS,AMPLICON,PCR,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina MiSeq,SRP532857,PRJNA1160005,,1160005.0,SRS22658116,SAMN43780050,simple,1773.0,Mycobacterium tuberculosis,TB038040186,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA2008967,,public,A912F03F8DA173343BB8567017E7D4E2,54E12A89E03F82E3E4C90DF4A8227F2E
SAMN43780050,SRR31553688,2024-11-29 15:48:57,2024-11-29 14:07:39,4239.0,2491167.0,0.0,587.0,2.0,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR31553688/SRR31553688,SRX26919753,TB038040186-ONT,AMPLICON,PCR,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,SRP532857,PRJNA1160005,,1160005.0,SRS22658116,SAMN43780050,simple,1773.0,Mycobacterium tuberculosis,TB038040186,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA2024402,,public,4AA331401B0958E7E163D84FB8F1A59F,52C5BA476523C6ECFBF0C59906F7CA23
SAMN43780084,SRR30673642,2024-09-17 12:17:13,2024-09-16 05:02:02,1879261.0,499486722.0,1879261.0,265.0,213.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR030/30673/SRR30673642/SRR30673642.lite.1,SRX26091991,TB038040220-WGS,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,NextSeq 500,SRP532857,PRJNA1160005,,1160005.0,SRS22658308,SAMN43780084,simple,1773.0,Mycobacterium tuberculosis,TB038040220,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1972785,,public,6D30519D76A2A8C04A2D387E89F04256,BB2DDB63F55D7E8D2C8EF71616CAE7A4
SAMN43780084,SRR31249099,2024-11-06 13:26:10,2024-11-06 13:11:40,337598.0,79345125.0,337598.0,235.0,42.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR031/31249/SRR31249099/SRR31249099.lite.1,SRX26628963,TB038040220-GS,AMPLICON,PCR,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina MiSeq,SRP532857,PRJNA1160005,,1160005.0,SRS22658308,SAMN43780084,simple,1773.0,Mycobacterium tuberculosis,TB038040220,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA2008967,,public,A127E060A1988F72E76B2EEE252A0C01,1C44BD22CCAB73F4DD412F11B24AA369
SAMN43780084,SRR31554056,2024-11-29 15:32:36,2024-11-29 14:13:15,8921.0,4035705.0,0.0,452.0,3.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR031/31554/SRR31554056/SRR31554056.1,SRX26920302,TB038040220-ONT,AMPLICON,PCR,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,SRP532857,PRJNA1160005,,1160005.0,SRS22658308,SAMN43780084,simple,1773.0,Mycobacterium tuberculosis,TB038040220,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA2024402,,public,090483B50E3DB4FD9B0DA40361DDE627,281BB50DEB1CE2D89B450234518F56CB
SAMN41772227,SRR29341591,2024-06-10 09:31:52,2024-06-10 09:24:35,1724628.0,458699036.0,1724628.0,265.0,176.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29341/SRR29341591/SRR29341591.lite.1,SRX24857300,IT2448,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP512858,PRJNA1122079,,1122079.0,SRS21567917,SAMN41772227,simple,1773.0,Mycobacterium tuberculosis,IT2448,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1893530,,public,F678C6B2DB79193ADE7ABE9DE0EBE1B3,9744D28C7A513FF5463EDDDEBD7211F0
SAMEA110420786,ERR9993264,2022-07-27 21:28:47,2022-08-10 14:24:29,2000589.0,604177878.0,2000589.0,302.0,194.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9993/ERR9993264/ERR9993264.lite.1,ERX9533671,"XD02651867. CTB/NICD - South Africa, South Africa. XD02651867. 1140",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518861,SAMEA110420786,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420786,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499840,,public,95D2F40C14ED1C130B766A47DD4C0948,37EF00ACE0CA96E76F3ED372D1FE8B65
SAMEA110420785,ERR9993263,2022-07-27 21:28:47,2022-08-10 14:24:30,2259260.0,682296520.0,2259260.0,302.0,218.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9993/ERR9993263/ERR9993263.lite.1,ERX9533670,"XD02502109. CTB/NICD - South Africa, South Africa. XD02502109. 1139",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518860,SAMEA110420785,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420785,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499839,,public,AA438230B835D4C0EE79261F3AA6F423,64D6133FA7F637B904C9ECF84A0A6111
SAMEA110420784,ERR9993262,2022-07-27 21:28:47,2022-08-10 14:24:13,2264249.0,683803198.0,2264249.0,302.0,216.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9993/ERR9993262/ERR9993262.lite.1,ERX9533669,"TH00943313. CTB/NICD - South Africa, South Africa. TH00943313. 1133",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518859,SAMEA110420784,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420784,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499838,,public,93E038A07054593179FD52970B12E9CB,AF16539E8B277BE2714B8FA1D7520DDD
SAMEA110420783,ERR9993261,2022-07-27 21:28:47,2022-08-10 14:24:25,2333041.0,704578382.0,2333041.0,302.0,224.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9993/ERR9993261/ERR9993261.lite.1,ERX9533668,"TC00934906. CTB/NICD - South Africa, South Africa. TC00934906. 1132",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518858,SAMEA110420783,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420783,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499837,,public,161D2633C95613413A4189C47B4EAB8D,482F2E1A91029026BA35C0C134F43E62
SAMEA110420782,ERR9993260,2022-07-27 21:28:47,2022-08-10 14:24:19,2052197.0,619763494.0,2052197.0,302.0,197.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9993/ERR9993260/ERR9993260.lite.1,ERX9533667,"CG05063163. CTB/NICD - South Africa, South Africa. CG05063163. 1131",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518857,SAMEA110420782,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420782,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499836,,public,23C002A86060907A54A0F9510C0D2704,CA3031DFFA9B10BE5DC2011A93D78A9C
SAMEA110420781,ERR9993259,2022-07-27 21:28:47,2022-08-10 14:25:36,2470014.0,745944228.0,2470014.0,302.0,235.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9993/ERR9993259/ERR9993259.lite.1,ERX9533666,"UH01746590. CTB/NICD - South Africa, South Africa. UH01746590. 1130",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518856,SAMEA110420781,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420781,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499835,,public,9D96008CBA94A41F13029F63BDDD89B2,A6400C6D0614CFBF51C86963794FE912
SAMEA110420780,ERR9993258,2022-07-27 21:28:47,2022-08-10 14:24:27,2358568.0,712287536.0,2358568.0,302.0,224.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9993/ERR9993258/ERR9993258.lite.1,ERX9533665,"GC00658225. CTB/NICD - South Africa, South Africa. GC00658225. 1129",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518855,SAMEA110420780,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420780,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499834,,public,3C09C07AABEEF1893C7E767BA9EB1696,C668524B3230E814EEF4CFFA57B6A3EA
SAMEA110420779,ERR9993257,2022-07-27 21:28:47,2022-08-10 14:24:21,2415045.0,729343590.0,2415045.0,302.0,233.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9993/ERR9993257/ERR9993257.lite.1,ERX9533664,"TI00090853. CTB/NICD - South Africa, South Africa. TI00090853. 1128",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518854,SAMEA110420779,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420779,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499833,,public,3AA21303A68DBF7EEB0BC9B954776A29,5780351B122439C188CDCB691E151920
SAMEA110420778,ERR9993256,2022-07-27 21:28:47,2022-08-10 14:24:10,2082157.0,628811414.0,2082157.0,302.0,200.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9993/ERR9993256/ERR9993256.lite.1,ERX9533663,"FC00832100. CTB/NICD - South Africa, South Africa. FC00832100. 1127",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518853,SAMEA110420778,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420778,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499832,,public,7E11F99E2CE7398B37BFBB3F01161E43,C05786A5208CAC2CD2BA52A6A55D3789
SAMEA110420777,ERR9993255,2022-07-27 21:28:47,2022-08-10 14:24:46,2234760.0,674897520.0,2234760.0,302.0,214.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9993/ERR9993255/ERR9993255.lite.1,ERX9533662,"OA01966887. CTB/NICD - South Africa, South Africa. OA01966887. 1126",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518852,SAMEA110420777,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420777,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499831,,public,8A9154265E5597E307585122817EE959,0B1ECF69AC0858D3DDC3A63F7C72C5F4
SAMEA110420776,ERR9993254,2022-07-27 21:28:47,2022-08-10 14:32:10,2221344.0,670845888.0,2221344.0,302.0,212.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9993/ERR9993254/ERR9993254.lite.1,ERX9533661,"XD03456911. CTB/NICD - South Africa, South Africa. XD03456911. 1125",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518851,SAMEA110420776,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420776,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499830,,public,53E1D559A8F379CD3070AB57126D2407,216C33A8C8DAD0891B55B120D84DEEB9
SAMEA110420775,ERR9993253,2022-07-27 21:28:47,2022-08-10 14:24:25,2251894.0,680071988.0,2251894.0,302.0,215.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9993/ERR9993253/ERR9993253.lite.1,ERX9533660,"XK01249710. CTB/NICD - South Africa, South Africa. XK01249710. 1124",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518850,SAMEA110420775,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420775,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499829,,public,FF04632B71141AC27CD3DF24619C3674,1D04B5001BFE3FA5F0089A8004B9BB5F
SAMEA110420774,ERR9993252,2022-07-27 21:28:47,2022-08-10 14:24:25,2298991.0,694295282.0,2298991.0,302.0,217.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9993/ERR9993252/ERR9993252.lite.1,ERX9533659,"VE00347090. CTB/NICD - South Africa, South Africa. VE00347090. 1123",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518849,SAMEA110420774,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420774,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499828,,public,58F845BE5E011F33434938E7808497C9,410DA86F648C88231E8A69435E466DA9
SAMEA110420773,ERR9993251,2022-07-27 21:28:47,2022-08-10 14:24:08,1939369.0,585689438.0,1939369.0,302.0,184.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9993/ERR9993251/ERR9993251.lite.1,ERX9533658,"TD03490732. CTB/NICD - South Africa, South Africa. TD03490732. 1122",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518848,SAMEA110420773,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420773,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499827,,public,E492BB4A0C90527DBAC9BC3AA4B37B60,03A7B8D2A3851C4525A1EFD950E34C1B
SAMEA110420772,ERR9993250,2022-07-27 21:28:47,2022-08-10 14:24:20,2596547.0,784157194.0,2596547.0,302.0,251.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9993/ERR9993250/ERR9993250.lite.1,ERX9533657,"TD03455161. CTB/NICD - South Africa, South Africa. TD03455161. 1121",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518847,SAMEA110420772,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420772,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499826,,public,C1BA1F8E0E3990AEC0D0EBE571F6BCFA,1E218331FB5BAE5FDC75E8036434D2DA
SAMEA110420771,ERR9993249,2022-07-27 21:28:47,2022-08-10 14:24:48,2676786.0,808389372.0,2676786.0,302.0,256.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9993/ERR9993249/ERR9993249.lite.1,ERX9533656,"TC00836558. CTB/NICD - South Africa, South Africa. TC00836558. 1120",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518846,SAMEA110420771,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420771,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499825,,public,A8F5AA5C88480D2B5BBAD4910FCCE2A3,1D15E806D316BC517510B4109AA08DE6
SAMEA110420770,ERR9993248,2022-07-27 21:28:47,2022-08-10 14:24:17,2263452.0,683562504.0,2263452.0,302.0,217.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9993/ERR9993248/ERR9993248.lite.1,ERX9533655,"YA00214934. CTB/NICD - South Africa, South Africa. YA00214934. 1119",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518845,SAMEA110420770,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420770,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499824,,public,96CEE5D7FA5A9E907F91171F27A3915E,4C02A9E6BA18BC6C1727E7AFD70C4CBB
SAMEA110420769,ERR9993247,2022-07-27 21:28:47,2022-08-10 14:24:24,2363353.0,713732606.0,2363353.0,302.0,227.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9993/ERR9993247/ERR9993247.lite.1,ERX9533654,"TD03451472. CTB/NICD - South Africa, South Africa. TD03451472. 1118",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518844,SAMEA110420769,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420769,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499823,,public,6747210D552D5FA83388081A16FA3A5C,EE9B54A9D9228B7FEE5D101602180526
SAMEA110420768,ERR9993246,2022-07-27 21:28:47,2022-08-10 14:24:32,2207737.0,666736574.0,2207737.0,302.0,207.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9993/ERR9993246/ERR9993246.lite.1,ERX9533653,"TD03358675. CTB/NICD - South Africa, South Africa. TD03358675. 1117",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518843,SAMEA110420768,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420768,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499822,,public,F765F94F8BB445ADF64B9F9D2D05C832,4FE9C7C3BEE02767381860B42723D155
SAMEA110420767,ERR9993245,2022-07-27 21:28:46,2022-08-10 14:24:08,2288208.0,691038816.0,2288208.0,302.0,216.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9993/ERR9993245/ERR9993245.lite.1,ERX9533652,"SN01264179. CTB/NICD - South Africa, South Africa. SN01264179. 1116",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518842,SAMEA110420767,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420767,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499821,,public,892260E79292F64D6DA3B8839C2F6EB4,05CB0AFA761C5C6F1BB3537229649746
SAMEA110420766,ERR9993244,2022-07-27 21:28:46,2022-08-10 14:24:14,2156584.0,651288368.0,2156584.0,302.0,204.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9993/ERR9993244/ERR9993244.lite.1,ERX9533651,"TD03322934. CTB/NICD - South Africa, South Africa. TD03322934. 1115",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518841,SAMEA110420766,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420766,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499820,,public,C71B22FAB6B0780328EE5F02804661A8,D10BB1A41AE127D0B8B4EDA900B8C85D
